timestampLON,Prob,Sum,Offset,Kamala Harris,Donald Trump,Kamala Harris Prob,Donald Trump Prob
2024/8/23 10:35,0.975702625,1.117299562,0.141596937,2.03,2.07,0.492610837,0.483091787
2024/8/23 10:40,0.975702625,1.117299562,0.141596937,2.03,2.07,0.492610837,0.483091787
2024/8/23 10:45,0.975702625,1.117264474,0.141561849,2.03,2.07,0.492610837,0.483091787
2024/8/23 10:50,0.975702625,1.116417173,0.140714548,2.03,2.07,0.492610837,0.483091787
2024/8/23 10:55,0.975702625,1.11647983,0.140777205,2.03,2.07,0.492610837,0.483091787
2024/8/23 11:00,0.970896665,1.111911229,0.141014564,2.05,2.07,0.487804878,0.483091787
2024/8/23 11:05,0.970896665,1.111861841,0.140965176,2.05,2.07,0.487804878,0.483091787
2024/8/23 11:10,0.970896665,1.111911229,0.141014564,2.05,2.07,0.487804878,0.483091787
2024/8/23 11:15,0.970896665,1.112082219,0.141185554,2.05,2.07,0.487804878,0.483091787
2024/8/23 11:20,0.970896665,1.112082219,0.141185554,2.05,2.07,0.487804878,0.483091787
2024/8/23 11:25,0.970896665,1.112147154,0.141250489,2.05,2.07,0.487804878,0.483091787
2024/8/23 11:30,0.970896665,1.111938168,0.141041503,2.05,2.07,0.487804878,0.483091787
2024/8/23 11:35,0.975702625,1.116779215,0.14107659,2.03,2.07,0.492610837,0.483091787
2024/8/23 11:40,0.975702625,1.116779215,0.14107659,2.03,2.07,0.492610837,0.483091787
2024/8/23 11:45,0.975702625,1.116779215,0.14107659,2.03,2.07,0.492610837,0.483091787
2024/8/23 11:50,0.975702625,1.116779215,0.14107659,2.03,2.07,0.492610837,0.483091787
2024/8/23 11:55,0.975702625,1.116779215,0.14107659,2.03,2.07,0.492610837,0.483091787
2024/8/23 12:00,0.973287866,1.114750919,0.141463053,2.04,2.07,0.490196078,0.483091787
2024/8/23 12:05,0.975702625,1.117201447,0.141498822,2.03,2.07,0.492610837,0.483091787
2024/8/23 12:10,0.970896665,1.11231237,0.141415705,2.05,2.07,0.487804878,0.483091787
2024/8/23 12:15,0.970896665,1.112342618,0.141445953,2.05,2.07,0.487804878,0.483091787
2024/8/23 12:20,0.970896665,1.112327363,0.141430698,2.05,2.07,0.487804878,0.483091787
2024/8/23 12:25,0.970896665,1.112069215,0.14117255,2.05,2.07,0.487804878,0.483091787
2024/8/23 12:30,0.970896665,1.112060615,0.14116395,2.05,2.07,0.487804878,0.483091787
2024/8/23 12:35,0.975702625,1.116788843,0.141086218,2.03,2.07,0.492610837,0.483091787
2024/8/23 12:40,0.975702625,1.116824405,0.14112178,2.03,2.07,0.492610837,0.483091787
2024/8/23 12:45,0.975702625,1.116824405,0.14112178,2.03,2.07,0.492610837,0.483091787
2024/8/23 12:50,0.975702625,1.116813591,0.141110966,2.03,2.07,0.492610837,0.483091787
2024/8/23 12:55,0.975702625,1.11688665,0.141184025,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:00,0.975702625,1.116861681,0.141159056,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:05,0.975702625,1.116861681,0.141159056,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:10,0.975702625,1.116861681,0.141159056,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:15,0.975702625,1.116861681,0.141159056,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:20,0.975702625,1.116861681,0.141159056,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:25,0.975702625,1.116861681,0.141159056,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:30,0.975702625,1.116861681,0.141159056,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:35,0.975702625,1.11688964,0.141187015,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:40,0.975702625,1.11711033,0.141407705,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:45,0.975702625,1.11711033,0.141407705,2.03,2.07,0.492610837,0.483091787
2024/8/23 13:50,0.970896665,1.112254758,0.141358093,2.05,2.07,0.487804878,0.483091787
2024/8/23 13:55,0.975702625,1.117060718,0.141358093,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:00,0.975702625,1.11686384,0.141161215,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:05,0.975702625,1.117098813,0.141396188,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:10,0.975702625,1.11686384,0.141161215,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:15,0.970896665,1.112259331,0.141362666,2.05,2.07,0.487804878,0.483091787
2024/8/23 14:20,0.973287866,1.114650532,0.141362666,2.04,2.07,0.490196078,0.483091787
2024/8/23 14:25,0.973287866,1.114650532,0.141362666,2.04,2.07,0.490196078,0.483091787
2024/8/23 14:30,0.975702625,1.117053725,0.1413511,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:35,0.975702625,1.117022665,0.14132004,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:40,0.975702625,1.117128373,0.141425748,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:45,0.975702625,1.117139939,0.141437314,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:50,0.975702625,1.117139939,0.141437314,2.03,2.07,0.492610837,0.483091787
2024/8/23 14:55,0.975702625,1.117139939,0.141437314,2.03,2.07,0.492610837,0.483091787
2024/8/23 15:00,0.970896665,1.11233398,0.141437315,2.05,2.07,0.487804878,0.483091787
2024/8/23 15:05,0.970896665,1.11233398,0.141437315,2.05,2.07,0.487804878,0.483091787
2024/8/23 15:10,0.970896665,1.11233398,0.141437315,2.05,2.07,0.487804878,0.483091787
2024/8/23 15:15,0.970896665,1.112389754,0.141493089,2.05,2.07,0.487804878,0.483091787
2024/8/23 15:20,0.970896665,1.112529966,0.141633301,2.05,2.07,0.487804878,0.483091787
2024/8/23 15:25,0.980415715,1.122565382,0.142149667,2.05,2.03,0.487804878,0.492610837
2024/8/23 15:30,0.980415715,1.122709861,0.142294146,2.05,2.03,0.487804878,0.492610837
2024/8/23 15:35,0.980415715,1.122732257,0.142316542,2.05,2.03,0.487804878,0.492610837
2024/8/23 15:40,0.980415715,1.122709861,0.142294146,2.05,2.03,0.487804878,0.492610837
2024/8/23 15:45,0.980415715,1.122645414,0.142229699,2.05,2.03,0.487804878,0.492610837
2024/8/23 15:50,0.980415715,1.122673425,0.14225771,2.05,2.03,0.487804878,0.492610837
2024/8/23 15:55,0.980415715,1.122217501,0.141801786,2.05,2.03,0.487804878,0.492610837
2024/8/23 16:00,0.975609756,1.117261625,0.141651869,2.05,2.05,0.487804878,0.487804878
2024/8/23 16:05,0.980415715,1.122067584,0.141651869,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:10,0.980415715,1.122067584,0.141651869,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:15,0.980415715,1.122034403,0.141618688,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:20,0.980415715,1.122045422,0.141629707,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:25,0.980415715,1.122003399,0.141587684,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:30,0.980415715,1.12195401,0.141538295,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:35,0.980415715,1.121914021,0.141498306,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:40,0.980415715,1.12196341,0.141547695,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:45,0.980415715,1.12196341,0.141547695,2.03,2.05,0.492610837,0.487804878
2024/8/23 16:50,0.978000956,1.119499262,0.141498306,2.04,2.05,0.490196078,0.487804878
2024/8/23 16:55,0.975609756,1.117108062,0.141498306,2.05,2.05,0.487804878,0.487804878
2024/8/23 17:00,0.980415715,1.122014263,0.141598548,2.03,2.05,0.492610837,0.487804878
2024/8/23 17:05,0.980415715,1.122014263,0.141598548,2.03,2.05,0.492610837,0.487804878
2024/8/23 17:10,0.980415715,1.122014263,0.141598548,2.03,2.05,0.492610837,0.487804878
2024/8/23 17:15,0.975702625,1.117115458,0.141412833,2.03,2.07,0.492610837,0.483091787
2024/8/23 17:20,0.975702625,1.117141801,0.141439176,2.03,2.07,0.492610837,0.483091787
2024/8/23 17:25,0.975702625,1.117184077,0.141481452,2.03,2.07,0.492610837,0.483091787
2024/8/23 17:30,0.975702625,1.117194503,0.141491878,2.03,2.07,0.492610837,0.483091787
2024/8/23 17:35,0.975702625,1.117233627,0.141531002,2.03,2.07,0.492610837,0.483091787
2024/8/23 17:40,0.975702625,1.117326761,0.141624136,2.03,2.07,0.492610837,0.483091787
2024/8/23 17:45,0.975702625,1.117449567,0.141746942,2.03,2.07,0.492610837,0.483091787
2024/8/23 17:50,0.973380068,1.115318403,0.141938335,2.03,2.08,0.492610837,0.480769231
2024/8/23 17:55,0.975981337,1.117773302,0.141791965,2.01,2.09,0.497512438,0.4784689
2024/8/23 18:00,0.973933649,1.115831322,0.141897673,2,2.11,0.5,0.473933649
2024/8/23 18:05,0.973933649,1.115831322,0.141897673,2,2.11,0.5,0.473933649
2024/8/23 18:10,0.971446087,1.11334376,0.141897673,2.01,2.11,0.497512438,0.473933649
2024/8/23 18:15,0.973933649,1.115831322,0.141897673,2,2.11,0.5,0.473933649
2024/8/23 18:20,0.971446087,1.11334376,0.141897673,2.01,2.11,0.497512438,0.473933649
2024/8/23 18:25,0.971446087,1.11334376,0.141897673,2.01,2.11,0.497512438,0.473933649
2024/8/23 18:30,0.971446087,1.11334376,0.141897673,2.01,2.11,0.497512438,0.473933649
2024/8/23 18:35,0.973933649,1.115718476,0.141784827,2,2.11,0.5,0.473933649
2024/8/23 18:40,0.973933649,1.115636844,0.141703195,2,2.11,0.5,0.473933649
2024/8/23 18:45,0.973933649,1.115376779,0.14144313,2,2.11,0.5,0.473933649
2024/8/23 18:50,0.973933649,1.115376779,0.14144313,2,2.11,0.5,0.473933649
2024/8/23 18:55,0.976446212,1.117857695,0.141411483,1.99,2.11,0.502512563,0.473933649
2024/8/23 19:00,0.973933649,1.115483768,0.141550119,2,2.11,0.5,0.473933649
2024/8/23 19:05,0.971698113,1.113248232,0.141550119,2,2.12,0.5,0.471698113
2024/8/23 19:10,0.973933649,1.115483768,0.141550119,2,2.11,0.5,0.473933649
2024/8/23 19:15,0.971996131,1.113563474,0.141567343,1.99,2.13,0.502512563,0.469483568
2024/8/23 19:20,0.971446087,1.113088103,0.141642016,2.01,2.11,0.497512438,0.473933649
2024/8/23 19:25,0.971446087,1.113764398,0.142318311,2.01,2.11,0.497512438,0.473933649
2024/8/23 19:30,0.971079737,1.113398048,0.142318311,2.03,2.09,0.492610837,0.4784689
2024/8/23 19:35,0.975702625,1.118102569,0.142399944,2.03,2.07,0.492610837,0.483091787
2024/8/23 19:40,0.973380068,1.115917956,0.142537888,2.03,2.08,0.492610837,0.480769231
2024/8/23 19:45,0.975702625,1.118240513,0.142537888,2.03,2.07,0.492610837,0.483091787
2024/8/23 19:50,0.970896665,1.113434553,0.142537888,2.05,2.07,0.487804878,0.483091787
2024/8/23 19:55,0.973241771,1.116052563,0.142810792,2.05,2.06,0.487804878,0.485436893
2024/8/23 20:00,0.973241771,1.115677488,0.142435717,2.05,2.06,0.487804878,0.485436893
2024/8/23 20:05,0.973241771,1.115640459,0.142398688,2.05,2.06,0.487804878,0.485436893
2024/8/23 20:10,0.973241771,1.115677488,0.142435717,2.05,2.06,0.487804878,0.485436893
2024/8/23 20:15,0.975609756,1.11818772,0.142577964,2.05,2.05,0.487804878,0.487804878
2024/8/23 20:20,0.975609756,1.118229128,0.142619372,2.05,2.05,0.487804878,0.487804878
2024/8/23 20:25,0.970896665,1.113711261,0.142814596,2.07,2.05,0.483091787,0.487804878
2024/8/23 20:30,0.970896665,1.113711261,0.142814596,2.07,2.05,0.483091787,0.487804878
2024/8/23 20:35,0.980415715,1.123316835,0.14290112,2.03,2.05,0.492610837,0.487804878
2024/8/23 20:40,0.973241771,1.116098992,0.142857221,2.05,2.06,0.487804878,0.485436893
2024/8/23 20:45,0.980415715,1.123599734,0.143184019,2.03,2.05,0.492610837,0.487804878
2024/8/23 20:50,0.980415715,1.123410354,0.142994639,2.03,2.05,0.492610837,0.487804878
2024/8/23 20:55,0.980415715,1.123578421,0.143162706,2.03,2.05,0.492610837,0.487804878
2024/8/23 21:00,0.975702625,1.118529581,0.142826956,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:05,0.975702625,1.118353214,0.142650589,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:10,0.975702625,1.118353214,0.142650589,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:15,0.975702625,1.118319571,0.142616946,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:20,0.975702625,1.118503641,0.142801016,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:25,0.975702625,1.117628525,0.1419259,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:30,0.975702625,1.117719165,0.14201654,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:35,0.975702625,1.118059062,0.142356437,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:40,0.975702625,1.118234748,0.142532123,2.03,2.07,0.492610837,0.483091787
2024/8/23 21:45,0.970896665,1.113403252,0.142506587,2.05,2.07,0.487804878,0.483091787
2024/8/23 21:50,0.970896665,1.113555231,0.142658566,2.05,2.07,0.487804878,0.483091787
2024/8/23 21:55,0.970896665,1.113555231,0.142658566,2.05,2.07,0.487804878,0.483091787
2024/8/23 22:00,0.970896665,1.113246656,0.142349991,2.05,2.07,0.487804878,0.483091787
2024/8/23 22:05,0.970896665,1.113246656,0.142349991,2.05,2.07,0.487804878,0.483091787
2024/8/23 22:10,0.980415715,1.122609091,0.142193376,2.05,2.03,0.487804878,0.492610837
2024/8/23 22:15,0.975609756,1.117841719,0.142231963,2.05,2.05,0.487804878,0.487804878
2024/8/23 22:20,0.975609756,1.11783187,0.142222114,2.05,2.05,0.487804878,0.487804878
2024/8/23 22:25,0.975609756,1.118046172,0.142436416,2.05,2.05,0.487804878,0.487804878
2024/8/23 22:30,0.975609756,1.118023033,0.142413277,2.05,2.05,0.487804878,0.487804878
2024/8/23 22:35,0.975609756,1.118148955,0.142539199,2.05,2.05,0.487804878,0.487804878
2024/8/23 22:40,0.975609756,1.118148955,0.142539199,2.05,2.05,0.487804878,0.487804878
2024/8/23 22:45,0.975609756,1.118148955,0.142539199,2.05,2.05,0.487804878,0.487804878
2024/8/23 22:50,0.975609756,1.118148955,0.142539199,2.05,2.05,0.487804878,0.487804878
2024/8/23 22:55,0.975609756,1.118148955,0.142539199,2.05,2.05,0.487804878,0.487804878
2024/8/23 23:00,0.975609756,1.118322097,0.142712341,2.05,2.05,0.487804878,0.487804878
2024/8/23 23:05,0.975609756,1.118243666,0.14263391,2.05,2.05,0.487804878,0.487804878
2024/8/23 23:10,0.975609756,1.118322097,0.142712341,2.05,2.05,0.487804878,0.487804878
2024/8/23 23:15,0.975609756,1.118322097,0.142712341,2.05,2.05,0.487804878,0.487804878
2024/8/23 23:20,0.975609756,1.118317603,0.142707847,2.05,2.05,0.487804878,0.487804878
2024/8/23 23:25,0.980415715,1.123123562,0.142707847,2.05,2.03,0.487804878,0.492610837
2024/8/23 23:30,0.970896665,1.113478319,0.142581654,2.07,2.05,0.483091787,0.487804878
2024/8/23 23:35,0.970896665,1.113459282,0.142562617,2.07,2.05,0.483091787,0.487804878
